date,shape,latitude,longitude
2012-08,triangle,42.3583333,-71.0602778
2012-08,triangle,53.616667,-2.15
2012-08,cigar,36.3133333,-82.3536111
2012-08,cigar,33.2441667,-86.8163889
2012-08,cigar,27.273049,-80.358226
2012-08,cigar,33.1580556,-117.3497222
2012-08,oval,43.95,-78.3
2012-08,oval,25.9013889,-97.4972222
2012-08,oval,44.8613889,-92.6236111
2012-08,oval,40.0386111,-76.1825000
2012-08,oval,39.5319444,-78.4586111
2012-08,oval,43.797762,-88.003208
2012-08,oval,47.4830556,-122.2158333
2012-08,oval,29.3011111,-94.7975000
2012-08,oval,41.4816667,-72.6816667
2012-08,oval,42.9766667,-78.5922222
2012-08,fireball,40.5725,-111.859722
2012-08,fireball,20.7850000,-156.4655556
2012-08,fireball,42.0675000,-123.7019444
2012-08,fireball,40.4416667,-74.1302778
2012-08,fireball,40.9977778,-72.2930556
2012-08,fireball,40.4405556,-79.9961111
2012-08,fireball,33.5091667,-111.8983333
2012-08,fireball,41.7352778,-70.1944444
2012-08,fireball,29.7630556,-95.3630556
2012-08,fireball,40.8255556,-73.2030556
2012-08,fireball,33.6888889,-78.8869444
2012-08,fireball,40.7516667,-92.4147222
2012-08,fireball,42.3583333,-71.0602778
2012-08,fireball,40.7350000,-73.6883333
2012-08,fireball,40.9750000,-81.4083333
2012-08,fireball,39.0436111,-77.4877778
2012-08,fireball,34.0230556,-84.3616667
2012-08,fireball,39.6513889,-75.3286111
2012-08,fireball,42.316667,-82.9
2012-08,fireball,41.9833333,-71.3333333
2012-08,fireball,45.1563889,-87.1680556
2012-08,fireball,43.383333,-80.316667
2012-08,fireball,43.0202778,-123.2919444
2012-08,fireball,39.9611111,-82.9988889
2012-08,fireball,47.6063889,-122.3308333
2012-08,fireball,41.6527778,-70.2833333
2012-08,fireball,40.9008333,-73.3436111
2012-08,fireball,45.3575000,-122.6055556
2012-08,fireball,35.6511111,-78.8338889
2012-08,fireball,34.2011111,-118.5355556
2012-08,cylinder,43.0730556,-89.4011111
2012-08,cylinder,35.2783333,-93.1336111
2012-08,cylinder,42.7652778,-71.4680556
2012-08,,41.4538889,-75.3830556
2012-08,,42.0986111,-75.9183333
2012-08,,39.9611111,-82.9988889
2012-08,,41.121012,-78.758326
2012-08,,48.466667,-81.333333
2012-08,,41.611143,-86.722719
2012-08,,42.9836111,-77.3261111
2012-08,,39.1855556,-78.1636111
2012-08,,42.1291667,-80.0852778
2012-08,,56.663445,16.356779
2012-08,,39.7627778,-86.3997222
2012-08,,45.5236111,-122.6750000
2012-08,,34.261118,-116.84503
2012-08,,34.8719444,-85.5091667
2012-08,,46.7833333,-92.1063889
2012-08,,45.6722222,-118.7875000
2012-08,,36.5041667,-88.8741667
2012-08,,32.4486111,-99.7327778
2012-08,,40.6855556,-76.1958333
2012-08,,33.8752778,-117.5655556
2012-08,,41.6441667,-93.4644444
2012-08,,41.63972,-72.339411
2012-08,,33.5777778,-101.8547222
2012-08,,52.654145,-7.244788
2012-08,,43.2080556,-71.5380556
2012-08,,33.5377778,-92.4697222
2012-08,,24.6694444,-81.3541667
2012-08,,41.4644444,-81.5088889
2012-08,,26.3583333,-80.0833333
2012-08,,39.7391667,-104.9841667
2012-08,,44.9022222,-85.0608333
2012-08,,36.6436111,-93.2183333
2012-08,,40.0333333,-83.1583333
2012-08,disk,39.7850000,-85.7694444
2012-08,disk,43.0513889,-83.3188889
2012-08,disk,43.9808333,-84.4863889
2012-08,disk,39.9441667,-74.0733333
2012-08,disk,29.7630556,-95.3630556
2012-08,disk,33.6602778,-117.9983333
2012-08,changing,33.6888889,-78.8869444
2012-08,changing,36.7477778,-119.7713889
2012-08,changing,41.6611111,-91.5300000
2012-08,changing,32.3291667,-96.6250000
2012-08,changing,33.671472,-111.880706
2012-08,sphere,41.8025000,-71.8863889
2012-08,sphere,44.9430556,-123.0338889
2012-08,sphere,42.4930556,-89.0366667
2012-08,sphere,34.9386111,-82.2272222
2012-08,sphere,40.0580556,-82.4013889
2012-08,sphere,37.7800000,-121.9769444
2012-08,sphere,48.6330556,-112.3252778
2012-08,sphere,41.5875000,-109.2022222
2012-08,sphere,34.0336111,-117.0422222
2012-08,sphere,45.5200000,-123.0586111
2012-08,sphere,37.3394444,-121.8938889
2012-08,sphere,46.2000000,-119.0119444
2012-08,sphere,33.6888889,-78.8869444
2012-08,sphere,45.7255556,-121.8180556
2012-08,sphere,36.2841667,-82.1727778
2012-08,sphere,41.4047222,-81.7230556
2012-08,sphere,36.9438889,-82.4641667
2012-08,sphere,29.4238889,-98.4933333
2012-08,sphere,45.0602778,-123.6080556
2012-08,sphere,45.266667,-71.516667
2012-08,rectangle,35.9911111,-106.0800000
2012-08,rectangle,46.9422222,-122.6047222
2012-08,chevron,51.481581,-3.17909
2012-08,chevron,39.1638889,-119.7663889
2012-08,diamond,54.727161,-100.484267
2012-08,diamond,39.9611111,-82.9988889
2012-08,diamond,40.8427778,-73.2933333
2012-08,diamond,48.1183333,-123.4294444
2012-08,cross,39.3575000,-100.4413889
2012-08,teardrop,40.1672222,-105.1013889
2012-08,teardrop,43.0716667,-70.7630556
2012-08,cone,47.0380556,-122.8994444
2012-09,light,42.9038889,-78.6925000
2012-09,light,42.983333,-81.25
2012-09,light,45.501411,-68.442796
2012-09,light,41.2794444,-72.5988889
2012-09,light,46.216667,-63.483333
2012-09,light,42.5294444,-83.7802778
2012-09,light,36.7533333,-86.1905556
2012-09,light,44.4888889,-71.5697222
2012-09,light,40.0638889,-80.7211111
2012-09,light,41.6752778,-85.7061111
2012-09,light,33.824271,-84.264644
2012-09,light,40.336419,-74.433047
2012-09,light,40.9444444,-72.6275000
2012-09,light,28.2394444,-82.3280556
2012-09,light,41.8050000,-80.9483333
2012-09,light,36.2944444,-76.2513889
2012-09,light,44.15,-79.866667
2012-09,light,46.0647222,-118.3419444
2012-09,light,33.8941667,-78.4269444
2012-09,light,34.0552778,-117.7513889
2012-09,light,56.066667,-95.633333
2012-09,light,42.0833333,-71.0188889
2012-09,light,42.8863889,-78.8786111
2012-09,light,42.0916667,-70.7061111
2012-09,light,47.9544444,-117.4758333
2012-09,light,44.4583333,-93.1613889
2012-09,light,60.666667,15.766667
2012-09,light,42.6727778,-88.5444444
2012-09,light,39.1730556,-77.2719444
2012-09,light,44.8011111,-68.7783333
2012-09,light,33.6305556,-112.3325000
2012-09,light,38.8338889,-104.8208333
2012-09,light,39.1711111,-92.3452778
2012-09,circle,51.514125,-.093689
2012-09,circle,35.7719444,-78.6388889
2012-09,circle,35.5400000,-75.4733333
2012-09,circle,37.9966667,-88.9200000
2012-09,circle,38.8119444,-94.5316667
2012-09,circle,33.4222222,-111.8219444
2012-09,circle,38.2558333,-119.2302778
2012-09,circle,33.6694444,-117.8222222
2012-09,circle,42.9177778,-90.2733333
2012-09,circle,32.5363889,-94.9425000
2012-09,circle,40.9866667,-75.1950000
2012-09,circle,41.6763889,-71.9155556
2012-09,circle,34.5361111,-117.2902778
2012-09,circle,43.1705556,-78.6905556
2012-09,circle,35.5666667,-75.4688889
2012-09,circle,44.0522222,-123.0855556
2012-09,circle,39.2902778,-76.6125000
2012-09,circle,33.68906,-78.886694
2012-09,circle,42.586888,-82.919551
2012-09,circle,31.1169444,-97.7275000
2012-09,circle,44.1269444,-123.2633333
2012-09,circle,49.966667,-98.3
2012-09,circle,32.7152778,-117.1563889
2012-09,circle,35.3338889,-98.1302778
2012-09,formation,36.1750000,-115.1363889
2012-09,formation,35.2847222,-81.2841667
2012-09,formation,35.5400000,-75.4733333
2012-09,formation,36.7533333,-86.1905556
2012-09,flash,36.2080556,-86.2911111
2012-09,flash,45.6797222,-111.0377778
2012-09,flash,49.216667,-84.783333
2012-09,triangle,41.596993,-82.710182
2012-09,triangle,38.4325000,-82.0202778
2012-09,triangle,40.0427778,-86.1275000
2012-09,triangle,41.1238889,-100.7650000
2012-09,triangle,39.6416667,-77.7202778
2012-09,triangle,36.7958333,-89.9577778
2012-09,triangle,41.3361111,-75.9636111
2012-09,triangle,39.7588889,-84.1916667
2012-09,triangle,37.9975000,-121.7113889
2012-09,triangle,45.2461111,-93.4519444
2012-09,triangle,43.352829,-88.129139
2012-09,triangle,26.2513889,-80.1791667
2012-09,cigar,43.1977778,-70.8741667
2012-09,oval,41.6819444,-85.9766667
2012-09,oval,43.5780556,-70.3222222
2012-09,oval,26.6402778,-81.8725000
2012-09,oval,42.1680556,-88.4280556
2012-09,oval,30.7486111,-99.2302778
2012-09,oval,40.0063889,-75.7036111
2012-09,oval,43.0255556,-74.9863889
2012-09,oval,35.6225000,-117.6700000
2012-09,fireball,45.583333,-72
2012-09,fireball,45.466667,-75.516667
2012-09,fireball,41.3080556,-72.9286111
2012-09,fireball,40.5063889,-79.8433333
2012-09,fireball,40.1244444,-87.6300000
2012-09,fireball,43.0386111,-78.8644444
2012-09,fireball,41.603221,-73.087749
2012-09,fireball,51.7025,-4.775278
2012-09,fireball,39.6294444,-79.9561111
2012-09,fireball,29.8944444,-81.3147222
2012-09,fireball,43.0386111,-78.8644444
2012-09,fireball,39.7683333,-86.1580556
2012-09,fireball,43.0116667,-88.2313889
2012-09,fireball,34.8027778,-86.9716667
2012-09,fireball,41.2222222,-73.0569444
2012-09,fireball,40.858433,-74.163755
2012-09,fireball,40.7141667,-74.0063889
2012-09,fireball,38.5816667,-121.4933333
2012-09,fireball,45.5236111,-122.6750000
2012-09,fireball,42.1291667,-80.0852778
2012-09,fireball,46.324555,-119.025426
2012-09,fireball,32.7252778,-97.3205556
2012-09,fireball,27.9472222,-82.4586111
2012-09,fireball,42.2625000,-71.8027778
2012-09,fireball,38.8113889,-89.9530556
2012-09,fireball,33.643141,-117.641114
2012-09,fireball,47.9655556,-118.9750000
2012-09,fireball,39.6136111,-86.1066667
2012-09,fireball,41.6638889,-83.5552778
2012-09,fireball,39.8341667,-96.0638889
2012-09,fireball,37.8227778,-121.2755556
2012-09,cylinder,33.6675000,-84.0177778
2012-09,cylinder,39.3150000,-84.2208333
2012-09,,33.7488889,-84.3880556
2012-09,,42.4183333,-71.1066667
2012-09,,34.0027778,-84.1447222
2012-09,,28.3644444,-82.1961111
2012-09,,40.8258333,-74.2094444
2012-09,,44.2272222,-73.0577778
2012-09,,42.3266667,-122.8744444
2012-09,,39.399835,-8.22491
2012-09,,47.0533333,-109.9097222
2012-09,,40.4405556,-79.9961111
2012-09,,39.7683333,-86.1580556
2012-09,,49.883333,-97.166667
2012-09,,41.7719444,-80.8547222
2012-09,,31.4622222,-97.1955556
2012-09,,30.5991667,-87.1611111
2012-09,,42.3702778,-87.9019444
2012-09,,43.2227778,-71.3325000
2012-09,,35.9911111,-106.0800000
2012-09,,39.1141667,-94.6272222
2012-09,,36.7855556,-108.6863889
2012-09,disk,35.5400000,-75.4733333
2012-09,disk,33.4483333,-112.0733333
2012-09,disk,31.5544444,-110.3030556
2012-09,disk,23.0667,88.8167
2012-09,disk,41.8455556,-87.7538889
2012-09,egg,43.166667,-79.233333
2012-09,egg,41.0658333,-75.3202778
2012-09,egg,41.1419444,-87.8611111
2012-09,egg,43.6122222,-116.3905556
2012-09,changing,40.7566667,-88.1911111
2012-09,changing,37.8044444,-122.2697222
2012-09,sphere,39.9611111,-82.9988889
2012-09,sphere,43.316667,-79.8
2012-09,sphere,-31.95224,115.861397
2012-09,sphere,44.2727778,-121.1727778
2012-09,sphere,32.7152778,-117.1563889
2012-09,sphere,43.1,-79.05
2012-09,sphere,39.1619444,-84.4569444
2012-09,sphere,55.166667,-118.8
2012-09,sphere,48.5936111,-122.4152778
2012-09,sphere,40.234231,-82.45127
2012-09,sphere,27.8002778,-97.3961111
2012-09,sphere,33.3527778,-111.7883333
2012-09,sphere,42.1102778,-88.0341667
2012-09,rectangle,40.0991667,-83.1141667
2012-09,rectangle,26.1416667,-81.7950000
2012-09,chevron,40.1672222,-105.1013889
2012-09,chevron,34.2783333,-119.2922222
2012-09,diamond,40.9597222,-72.9966667
2012-09,diamond,46.5705556,-123.2961111
2012-09,diamond,36.804169,-114.06882
2012-09,cross,36.2694444,-95.8544444
2012-09,teardrop,51.514125,-.093689
2012-09,cone,35.3000000,-106.5505556
2012-10,light,39.6527778,-78.7627778
2012-10,light,33.8730556,-78.6144444
2012-10,light,54.766667,-1.566667
2012-10,light,40.8486111,-111.9061111
2012-10,light,51.5,-3.2
2012-10,light,64.8377778,-147.7163889
2012-10,light,33.9191667,-118.4155556
2012-10,light,41.8452778,-71.3525000
2012-10,light,34.1477778,-119.1941667
2012-10,light,51.083333,-114.083333
2012-10,light,40.4405556,-79.9961111
2012-10,light,42.2780556,-74.9163889
2012-10,light,3.043061,101.440657
2012-10,light,31.0636111,-98.1813889
2012-10,light,36.1988889,-115.1166667
2012-10,light,40.2308333,-75.5225000
2012-10,light,47.0380556,-122.8994444
2012-10,light,41.2616667,-75.8972222
2012-10,light,30.1577778,-95.4891667
2012-10,light,38.8338889,-104.8208333
2012-10,light,33.6888889,-78.8869444
2012-10,light,44.563889,27.366111
2012-10,light,31.7091667,-98.9908333
2012-10,light,33.49417,-111.926052
2012-10,light,43.0125000,-83.6875000
2012-10,light,44.7150000,-67.4619444
2012-10,light,30.5080556,-97.6786111
2012-10,light,36.1750000,-115.1363889
2012-10,light,33.5386111,-112.1852778
2012-10,light,36.2138889,-83.2950000
2012-10,light,39.8066667,-101.0416667
2012-10,light,44.0522222,-123.0855556
2012-10,light,26.2030556,-98.2297222
2012-10,circle,43.9186111,-69.8016667
2012-10,circle,42.7883333,-71.2013889
2012-10,circle,35.3805556,-106.4786111
2012-10,circle,40.5622222,-111.9288889
2012-10,circle,40.9747222,-80.4938889
2012-10,circle,35.5272222,-86.3336111
2012-10,circle,38.917488,-77.237997
2012-10,circle,41.7411111,-70.5994444
2012-10,circle,32.7919444,-115.5622222
2012-10,circle,39.1619444,-84.4569444
2012-10,circle,35.1083333,-77.0444444
2012-10,circle,39.8775000,-84.3022222
2012-10,circle,28.3641667,-82.6936111
2012-10,circle,33.6888889,-78.8869444
2012-10,circle,42.1211111,-88.2577778
2012-10,circle,44.6111111,-69.3350000
2012-10,formation,36.1750000,-115.1363889
2012-10,formation,36.2961111,-119.1411111
2012-10,formation,41.2269444,-80.2400000
2012-10,formation,39.11376,-76.726777
2012-10,formation,38.9125000,-75.4283333
2012-10,formation,33.6888889,-78.8869444
2012-10,flash,37.9736111,-122.5300000
2012-10,flash,28.0680556,-80.5605556
2012-10,flash,29.5686111,-97.9644444
2012-10,triangle,38.9783333,-76.4925000
2012-10,triangle,44.7822222,-88.6088889
2012-10,triangle,38.5450000,-121.7394444
2012-10,triangle,39.5741667,-77.5508333
2012-10,triangle,43.9,-78.866667
2012-10,triangle,44.0280556,-92.8544444
2012-10,triangle,42.9133333,-85.7052778
2012-10,triangle,31.5544444,-110.3030556
2012-10,triangle,30.4505556,-91.1544444
2012-10,triangle,35.1083333,-77.0444444
2012-10,triangle,32.544416,-117.030123
2012-10,triangle,33.9908333,-118.4591667
2012-10,triangle,34.7463889,-92.2894444
2012-10,triangle,40.8861111,-73.2577778
2012-10,triangle,39.2402778,-76.8397222
2012-10,cigar,-33.933333,147.25
2012-10,cigar,40.5308333,-112.2975000
2012-10,cigar,36.3436111,-83.2841667
2012-10,oval,45.416667,-75.7
2012-10,oval,34.2788889,-94.0505556
2012-10,oval,27.8394444,-82.7913889
2012-10,oval,38.2544444,-104.6086111
2012-10,oval,41.2222222,-73.0569444
2012-10,oval,33.6602778,-117.9983333
2012-10,oval,33.8752778,-117.5655556
2012-10,oval,42.5802778,-83.0302778
2012-10,oval,39.1855556,-78.1636111
2012-10,fireball,34.4208333,-119.6972222
2012-10,fireball,29.663547,-85.355475
2012-10,fireball,32.3122222,-106.7777778
2012-10,fireball,47.5561111,-122.5436111
2012-10,fireball,33.7455556,-117.8669444
2012-10,fireball,29.2855556,-81.0561111
2012-10,fireball,39.9180556,-75.0716667
2012-10,fireball,38.2325000,-122.6355556
2012-10,fireball,51.183333,.283333
2012-10,fireball,42.1219444,-77.9483333
2012-10,fireball,36.1658333,-86.7844444
2012-10,fireball,36.0533333,-87.3125000
2012-10,cylinder,38.6272222,-90.1977778
2012-10,cylinder,37.6741667,-82.2775000
2012-10,,47.1772222,-122.1852778
2012-10,,47.1772222,-122.1852778
2012-10,,43.166667,-79.233333
2012-10,,33.5091667,-111.8983333
2012-10,,41.2586111,-95.9375000
2012-10,,41.7797222,-71.4377778
2012-10,,39.1369444,-76.6986111
2012-10,,37.280971,-79.896982
2012-10,,36.8527778,-75.9783333
2012-10,,46.6022222,-120.5047222
2012-10,,52.516667,13.4
2012-10,,42.6055556,-83.1500000
2012-10,,42.491944,-83.023889
2012-10,,40.1766667,-75.5480556
2012-10,,34.6591667,-93.6908333
2012-10,,42.0177778,-71.5416667
2012-10,,32.2530556,-93.1655556
2012-10,,33.9611111,-116.5008333
2012-10,,36.1658333,-86.7844444
2012-10,,37.4750000,-77.7791667
2012-10,,33.1283333,-107.2522222
2012-10,,33.9525000,-84.5500000
2012-10,,33.6850000,-117.2722222
2012-10,disk,44.8408333,-93.2980556
2012-10,disk,42.4133333,-89.0091667
2012-10,disk,42.4791667,-71.1527778
2012-10,disk,43.1050000,-88.3419444
2012-10,disk,41.1305556,-85.1288889
2012-10,disk,38.5816667,-121.4933333
2012-10,disk,38.6272222,-90.1977778
2012-10,egg,41.3275000,-73.8200000
2012-10,egg,36.0725000,-79.7922222
2012-10,egg,-28.00029,153.430878
2012-10,changing,34.0005556,-81.0350000
2012-10,changing,30.2669444,-97.7427778
2012-10,changing,38.910841,-94.382172
2012-10,changing,45.5,-73.583333
2012-10,changing,27.9011111,-81.5861111
2012-10,changing,32.4366667,-111.2247222
2012-10,changing,43.383333,-80.316667
2012-10,changing,43.1050000,-88.3419444
2012-10,sphere,39.2463889,-82.4786111
2012-10,sphere,36.8188889,-76.2752778
2012-10,sphere,44.2563889,-70.2566667
2012-10,sphere,33.6058333,-78.9733333
2012-10,sphere,41.6638889,-83.5552778
2012-10,sphere,33.9813889,-81.2363889
2012-10,sphere,32.7763889,-79.9311111
2012-10,sphere,41.8661111,-88.1069444
2012-10,sphere,36.9052778,-82.3111111
2012-10,rectangle,43.666667,-79.416667
2012-10,rectangle,33.7397222,-116.4119444
2012-10,rectangle,41.6688889,-87.7386111
2012-10,rectangle,40.8050000,-81.9352778
2012-10,chevron,41.4730556,-87.0611111
2012-10,chevron,38.4405556,-122.7133333
2012-10,diamond,44.356574,-78.740754
2012-10,diamond,41.2052778,-76.0052778
2012-10,teardrop,35.0455556,-85.3097222
2012-11,light,38.1361111,-81.0997222
2012-11,light,40.8122222,-73.0788889
2012-11,light,27.9655556,-82.8002778
2012-11,light,44.5519444,-69.6322222
2012-11,light,35.6150000,-87.0352778
2012-11,light,41.1975000,-73.9650000
2012-11,light,30.2866667,-89.3761111
2012-11,light,47.2530556,-122.4430556
2012-11,light,39.6416667,-77.7202778
2012-11,light,44.5519444,-69.6322222
2012-11,light,46.823102,-92.224844
2012-11,light,40.4147222,-74.2300000
2012-11,light,41.814094,-103.636272
2012-11,light,34.1486111,-118.3955556
2012-11,light,42.8863889,-78.8786111
2012-11,light,33.4250000,-94.0475000
2012-11,light,37.5630556,-122.3244444
2012-11,light,43.5008333,-70.4433333
2012-11,light,43.1636111,-73.0727778
2012-11,light,40.2969444,-111.6938889
2012-11,light,39.3869444,-94.5808333
2012-11,light,34.2255556,-77.9450000
2012-11,light,38.7333333,-104.7194444
2012-11,light,33.4330556,-79.1216667
2012-11,light,40.7258333,-73.5147222
2012-11,light,61.2180556,-149.9002778
2012-11,light,41.083152,-73.920137
2012-11,light,37.5958333,-122.0180556
2012-11,light,35.6150000,-87.0352778
2012-11,light,44.7894444,-93.6019444
2012-11,circle,25.580832,-80.346859
2012-11,circle,39.4861111,-77.7000000
2012-11,circle,41.447569,-71.524667
2012-11,circle,34.0975000,-117.6475000
2012-11,circle,42.1947222,-122.7083333
2012-11,circle,40.9466667,-124.0994444
2012-11,circle,41.7355556,-111.8336111
2012-11,circle,39.9536111,-74.1983333
2012-11,circle,29.0336111,-95.4341667
2012-11,circle,48.7597222,-122.4869444
2012-11,circle,32.8233333,-97.1702778
2012-11,circle,40.5852778,-105.0838889
2012-11,circle,43.033333,-80.883333
2012-11,circle,43.7358333,-70.5525000
2012-11,circle,21.3069444,-157.8583333
2012-11,circle,44.5519444,-69.6322222
2012-11,circle,38.8008333,-77.3258333
2012-11,circle,32.7938889,-79.8627778
2012-11,circle,42.1102778,-88.0341667
2012-11,circle,47.5288889,-121.8241667
2012-11,circle,40.9519444,-76.4600000
2012-11,circle,43.0083333,-97.1063889
2012-11,circle,7.341063,134.47716
2012-11,circle,35.9172222,-82.3011111
2012-11,circle,40.6994444,-99.0811111
2012-11,circle,41.1016667,-80.7647222
2012-11,circle,41.6388889,-70.9708333
2012-11,circle,36.9741667,-122.0297222
2012-11,circle,28.5380556,-81.3794444
2012-11,circle,43.15,-79.5
2012-11,circle,50.75,-120.85
2012-11,circle,34.8525000,-82.3941667
2012-11,circle,28.5380556,-81.3794444
2012-11,formation,42.9633333,-85.6680556
2012-11,formation,43.8716667,-71.9147222
2012-11,formation,42.423857,-70.982599
2012-11,formation,41.5250000,-88.0816667
2012-11,formation,34.1722222,-118.3780556
2012-11,formation,33.4483333,-112.0733333
2012-11,formation,43.2080556,-71.5380556
2012-11,formation,33.1958333,-80.0133333
2012-11,formation,33.6888889,-78.8869444
2012-11,flash,33.3941667,-104.5225000
2012-11,flash,51.216667,-.566667
2012-11,flash,35.0844444,-106.6505556
2012-11,triangle,42.8125000,-86.0186111
2012-11,triangle,31.8513889,-97.2177778
2012-11,triangle,33.9480556,-86.4727778
2012-11,triangle,33.9908333,-118.4591667
2012-11,triangle,38.8019444,-94.4525000
2012-11,triangle,41.9000000,-71.0902778
2012-11,triangle,35.9555556,-80.0055556
2012-11,triangle,43.1133333,-73.1036111
2012-11,triangle,36.0305556,-75.6763889
2012-11,triangle,40.7141667,-74.0063889
2012-11,triangle,38.6272222,-90.1977778
2012-11,triangle,38.2541667,-85.7594444
2012-11,triangle,34.5441667,-91.9688889
2012-11,triangle,38.7522222,-121.2869444
2012-11,triangle,34.9852778,-80.5497222
2012-11,triangle,43.4016667,-94.8325000
2012-11,triangle,46.0494444,-118.3872222
2012-11,triangle,45.6388889,-122.6602778
2012-11,triangle,41.9761111,-72.5922222
2012-11,triangle,35.6505556,-78.4566667
2012-11,triangle,41.3683333,-82.1077778
2012-11,cigar,42.9708333,-82.4250000
2012-11,oval,44.2563889,-70.2566667
2012-11,oval,3.139003,101.686855
2012-11,fireball,29.3991667,-95.8375000
2012-11,fireball,46.1383333,-122.9369444
2012-11,fireball,51.1,-115.35
2012-11,fireball,43.3044444,-70.9761111
2012-11,fireball,42.0500000,-71.8805556
2012-11,fireball,42.2575000,-83.2111111
2012-11,fireball,41.2222222,-73.0569444
2012-11,fireball,41.0127778,-81.6052778
2012-11,fireball,34.0230556,-84.3616667
2012-11,fireball,40.1213889,-75.3402778
2012-11,fireball,38.5816667,-121.4933333
2012-11,fireball,44.1336111,-89.5230556
2012-11,fireball,45.6388889,-122.6602778
2012-11,fireball,34.1169444,-83.5725000
2012-11,fireball,31.1502778,-81.3697222
2012-11,fireball,33.8675000,-117.9972222
2012-11,fireball,42.5777778,-70.7694444
2012-11,fireball,45.8208333,-120.8205556
2012-11,fireball,33.9802778,-118.4508333
2012-11,fireball,12.879721,121.774017
2012-11,fireball,27.2436111,-80.8300000
2012-11,fireball,40.7719444,-80.7683333
2012-11,fireball,41.3947222,-73.4544444
2012-11,fireball,45.5236111,-122.6750000
2012-11,fireball,41.5052778,-82.0283333
2012-11,fireball,41.8455556,-87.7538889
2012-11,fireball,34.3386111,-78.7033333
2012-11,cylinder,38.303184,-77.46054
2012-11,cylinder,34.0186111,-95.2661111
2012-11,cylinder,38.2811111,-80.8527778
2012-11,cylinder,42.2411111,-83.6130556
2012-11,,40.5308333,-112.2975000
2012-11,,20.296059,85.82454
2012-11,,40.6686111,-74.1147222
2012-11,,28.0219444,-81.7330556
2012-11,,40.5725,-111.859722
2012-11,,47.8211111,-122.3138889
2012-11,,43.6136111,-116.2025000
2012-11,,41.9666667,-71.5500000
2012-11,,37.6922222,-97.3372222
2012-11,,38.2544444,-104.6086111
2012-11,,38.1905556,-116.3691667
2012-11,,35.6008333,-82.5541667
2012-11,,39.4452778,-83.8286111
2012-11,,27.9655556,-82.8002778
2012-11,,37.2708333,-79.9416667
2012-11,,41.6330556,-81.4688889
2012-11,,26.6833333,-80.2800000
2012-11,,38.8941667,-77.4313889
2012-11,,36.6061111,-118.0619444
2012-11,,41.823995,-90.538966
2012-11,,41.1838889,-97.0036111
2012-11,,42.6813889,-78.9755556
2012-11,,29.9116667,-95.0619444
2012-11,,36.1750000,-115.1363889
2012-11,,42.8141667,-73.9400000
2012-11,,46.2272222,-116.0283333
2012-11,,35.9605556,-83.9208333
2012-11,,41.2586111,-95.9375000
2012-11,,32.2216667,-110.9258333
2012-11,,38.8402778,-77.4291667
2012-11,,36.1988889,-115.1166667
2012-11,,42.1013889,-72.5902778
2012-11,,29.7027778,-98.1241667
2012-11,,36.8744444,-94.8772222
2012-11,disk,36.1750000,-115.1363889
2012-11,disk,27.8425000,-82.6997222
2012-11,disk,36.8177778,-80.6100000
2012-11,disk,35.0844444,-106.6505556
2012-11,disk,61.2180556,-149.9002778
2012-11,disk,41.936256,-74.016143
2012-11,egg,34.1241667,-81.2375000
2012-11,changing,39.0955556,-121.5511111
2012-11,changing,40.9866667,-75.1950000
2012-11,changing,33.8302778,-116.5444444
2012-11,changing,31.1238889,-97.9027778
2012-11,sphere,38.4088889,-121.3705556
2012-11,sphere,36.0725000,-79.7922222
2012-11,sphere,41.7797222,-71.4377778
2012-11,sphere,43.2983333,-72.4827778
2012-11,sphere,38.7891667,-90.3225000
2012-11,sphere,26.5250000,-80.0666667
2012-11,sphere,26.2708333,-80.2708333
2012-11,sphere,40.0394444,-84.2033333
2012-11,sphere,41.5963889,-72.8780556
2012-11,sphere,40.2319444,-92.7083333
2012-11,sphere,41.5963889,-72.8780556
2012-11,sphere,30.1763889,-85.8055556
2012-11,sphere,40.6936111,-89.5888889
2012-11,rectangle,34.1722222,-118.3780556
2012-11,rectangle,40.2577778,-75.7266667
2012-11,rectangle,45.6388889,-122.6602778
2012-11,rectangle,49.261226,-123.113927
2012-11,chevron,39.9783333,-86.1180556
2012-11,diamond,37.8716667,-122.2716667
2012-11,diamond,42.3266667,-122.8744444
2012-11,teardrop,40.8163889,-79.5222222
2012-11,teardrop,36.6691667,-97.8008333
2012-11,teardrop,41.8238889,-71.4133333
2012-12,light,33.4477778,-96.7472222
2012-12,light,38.9125000,-75.4283333
2012-12,light,55.55,-3.85
2012-12,light,42.0986111,-75.9183333
2012-12,light,45.0547222,-97.3294444
2012-12,light,34.3113889,-89.9441667
2012-12,light,43.25,-79.833333
2012-12,light,41.9269444,-73.9977778
2012-12,light,33.6888889,-78.8869444
2012-12,light,34.3450000,-112.1583333
2012-12,light,28.7572222,-81.3394444
2012-12,light,43.1905556,-112.3441667
2012-12,light,34.0216667,-86.0886111
2012-12,light,37.2152778,-93.2980556
2012-12,light,35.3733333,-119.0177778
2012-12,light,42.3750000,-71.0397222
2012-12,light,37.3394444,-121.8938889
2012-12,light,53.433333,-1.35
2012-12,light,30.7108333,-94.9327778
2012-12,light,43.6136111,-116.2025000
2012-12,light,26.7052778,-80.0366667
2012-12,light,41.9538889,-72.7891667
2012-12,light,32.7152778,-117.1563889
2012-12,light,43.1880556,-97.8383333
2012-12,light,44.843305,-75.546362
2012-12,light,31.5686111,-111.0516667
2012-12,light,45.45,-74.15
